2,10,2.649131e+00
4,10,3.494059e+00
8,10,2.726343e+00
2,100,1.569254e+00
4,100,4.383271e+00
8,100,1.355946e+00
2,1000,1.738945e+00
4,1000,4.528873e+00
8,1000,1.516647e+00
2,10000,4.787634e+00
4,10000,3.797596e+00
8,10000,1.727780e+00
2,100000,3.382556e+01
4,100000,1.286567e+01
8,100000,1.013175e+01
2,1000000,3.285916e+02
4,1000000,1.200209e+02
8,1000000,9.529158e+01
2,10,2.713106e+00
4,10,3.859582e+00
8,10,2.825875e+00
2,100,1.560575e+00
4,100,4.467872e+00
8,100,1.442640e+00
2,1000,1.786153e+00
4,1000,1.520781e+00
8,1000,1.702292e+00
2,10000,4.567442e+00
4,10000,4.504484e+00
8,10000,1.703891e+00
2,100000,3.384031e+01
4,100000,1.287059e+01
8,100000,1.016587e+01
2,1000000,3.348506e+02
4,1000000,1.215979e+02
8,1000000,9.646173e+01
2,10,2.694881e+00
4,10,3.827431e+00
8,10,2.510558e+00
2,100,1.459749e+00
4,100,4.352655e+00
8,100,1.917287e+00
2,1000,1.947327e+00
4,1000,2.094090e+00
8,1000,1.600432e+00
2,10000,4.593291e+00
4,10000,3.690705e+00
8,10000,1.684797e+00
2,100000,3.540645e+01
4,100000,1.298439e+01
8,100000,1.014384e+01
2,1000000,3.284262e+02
4,1000000,1.211793e+02
8,1000000,1.007506e+02
2,10,1.335287e+00
4,10,3.453690e+00
8,10,2.974975e+00
2,100,1.499573e+00
4,100,4.463333e+00
8,100,1.309944e+00
2,1000,1.887536e+00
4,1000,4.662079e+00
8,1000,1.719433e+00
2,10000,4.879790e+00
4,10000,2.474618e+00
8,10000,1.751499e+00
2,100000,3.310408e+01
4,100000,1.282976e+01
8,100000,1.034207e+01
2,1000000,3.289410e+02
4,1000000,1.202074e+02
8,1000000,9.433494e+01
2,10,2.669908e+00
4,10,3.505209e+00
8,10,2.953525e+00
2,100,1.722582e+00
4,100,1.714062e+00
8,100,1.550828e+00
2,1000,2.690939e+00
4,1000,2.089062e+00
8,1000,2.170337e+00
2,10000,1.127565e+01
4,10000,4.858084e+00
8,10000,3.883554e+00
2,100000,3.410430e+01
4,100000,1.291114e+01
8,100000,1.022351e+01
2,1000000,3.299494e+02
4,1000000,1.199993e+02
8,1000000,9.519446e+01
2,10,2.681926e+00
4,10,3.006356e+00
8,10,2.667492e+00
2,100,1.695560e+00
4,100,1.646345e+00
8,100,1.686264e+00
2,1000,1.912194e+00
4,1000,4.456886e+00
8,1000,1.425854e+00
2,10000,4.529360e+00
4,10000,4.200694e+00
8,10000,1.000758e+00
2,100000,3.312660e+01
4,100000,1.295634e+01
8,100000,1.018856e+01
2,1000000,3.294800e+02
4,1000000,1.199600e+02
8,1000000,9.492900e+01
2,10,1.534444e+00
4,10,3.900007e+00
8,10,2.937415e+00
2,100,1.519597e+00
4,100,2.281198e+00
8,100,1.484447e+00
2,1000,1.617421e+00
4,1000,3.318262e+00
8,1000,1.410126e+00
2,10000,4.605717e+00
4,10000,4.444678e+00
8,10000,1.796939e+00
2,100000,3.394495e+01
4,100000,1.291629e+01
8,100000,9.921270e+00
2,1000000,3.286975e+02
4,1000000,1.198857e+02
8,1000000,9.492426e+01
2,10,2.707875e+00
4,10,3.654127e+00
8,10,3.002056e+00
2,100,1.794416e+00
4,100,4.047664e+00
8,100,1.737309e+00
2,1000,1.825188e+00
4,1000,4.467988e+00
8,1000,1.633277e+00
2,10000,4.660873e+00
4,10000,4.068988e+00
8,10000,1.759142e+00
2,100000,3.388219e+01
4,100000,1.301006e+01
8,100000,1.030657e+01
2,1000000,3.285360e+02
4,1000000,1.202748e+02
8,1000000,9.431343e+01
2,10,2.798472e+00
4,10,2.682549e+00
8,10,2.968962e+00
2,100,1.801211e+00
4,100,2.949654e+00
8,100,1.762316e+00
2,1000,1.627594e+00
4,1000,4.450598e+00
8,1000,1.743920e+00
2,10000,4.623378e+00
4,10000,2.993679e+00
8,10000,1.849611e+00
2,100000,3.416875e+01
4,100000,1.292549e+01
8,100000,1.022664e+01
2,1000000,3.290239e+02
4,1000000,1.198309e+02
8,1000000,9.492212e+01
2,10,2.690091e+00
4,10,3.892929e+00
8,10,2.483255e+00
2,100,2.223970e+00
4,100,4.338149e+00
8,100,1.451552e+00
2,1000,2.235043e+00
4,1000,1.310112e+00
8,1000,1.829069e+00
2,10000,4.638054e+00
4,10000,2.404365e+00
8,10000,1.888548e+00
2,100000,3.527571e+01
4,100000,1.445047e+01
8,100000,1.065598e+01
2,1000000,3.363591e+02
4,1000000,1.249567e+02
8,1000000,1.030474e+02
