2,10,2.662084e+00
4,10,2.842735e+00
8,10,2.754103e+00
2,100,3.004156e+00
4,100,1.840808e+00
8,100,1.433114e+00
2,1000,3.099354e+00
4,1000,2.403629e+00
8,1000,1.952236e+00
2,10000,5.015578e+00
4,10000,3.192873e+00
8,10000,2.572204e+00
2,100000,3.408678e+01
4,100000,1.355432e+01
8,100000,1.091266e+01
2,1000000,3.285061e+02
4,1000000,1.195988e+02
8,1000000,9.496490e+01
2,10,2.662199e+00
4,10,2.778435e+00
8,10,2.778659e+00
2,100,2.730600e+00
4,100,1.981445e+00
8,100,1.558313e+00
2,1000,3.110579e+00
4,1000,2.460746e+00
8,1000,1.979229e+00
2,10000,5.023456e+00
4,10000,3.205324e+00
8,10000,2.646107e+00
2,100000,3.454970e+01
4,100000,1.367688e+01
8,100000,1.124230e+01
2,1000000,3.319468e+02
4,1000000,1.208809e+02
8,1000000,9.624884e+01
2,10,2.720497e+00
4,10,2.742433e+00
8,10,2.787430e+00
2,100,2.669011e+00
4,100,1.883101e+00
8,100,1.511549e+00
2,1000,3.124770e+00
4,1000,2.502364e+00
8,1000,1.996725e+00
2,10000,5.076764e+00
4,10000,3.275970e+00
8,10000,2.602989e+00
2,100000,3.400555e+01
4,100000,1.368615e+01
8,100000,1.062336e+01
2,1000000,3.310307e+02
4,1000000,1.220536e+02
8,1000000,1.028709e+02
2,10,2.640557e+00
4,10,1.946848e+00
8,10,2.812750e+00
2,100,2.681499e+00
4,100,1.972079e+00
8,100,1.528442e+00
2,1000,3.214733e+00
4,1000,2.489725e+00
8,1000,2.069375e+00
2,10000,8.241705e+00
4,10000,3.320513e+00
8,10000,2.642227e+00
2,100000,3.445681e+01
4,100000,1.364161e+01
8,100000,1.100862e+01
2,1000000,3.281191e+02
4,1000000,1.215358e+02
8,1000000,9.549821e+01
2,10,2.638949e+00
4,10,2.770984e+00
8,10,2.820130e+00
2,100,2.914566e+00
4,100,2.016190e+00
8,100,1.613171e+00
2,1000,3.217533e+00
4,1000,2.471865e+00
8,1000,2.211900e+00
2,10000,1.170402e+01
4,10000,5.414236e+00
8,10000,4.582564e+00
2,100000,3.370808e+01
4,100000,1.350981e+01
8,100000,1.090473e+01
2,1000000,3.325140e+02
4,1000000,1.257833e+02
8,1000000,1.060046e+02
2,10,2.844129e+00
4,10,2.715588e+00
8,10,2.698648e+00
2,100,2.520762e+00
4,100,1.919034e+00
8,100,1.487610e+00
2,1000,3.322351e+00
4,1000,2.458164e+00
8,1000,2.003518e+00
2,10000,5.022154e+00
4,10000,3.258216e+00
8,10000,2.611059e+00
2,100000,3.399235e+01
4,100000,1.349985e+01
8,100000,1.106466e+01
2,1000000,3.283478e+02
4,1000000,1.206701e+02
8,1000000,9.753412e+01
2,10,2.647795e+00
4,10,2.765007e+00
8,10,2.762674e+00
2,100,2.904176e+00
4,100,2.045195e+02
8,100,1.386997e+00
2,1000,3.134838e+00
4,1000,2.450270e+00
8,1000,1.980976e+00
2,10000,5.034377e+00
4,10000,3.280658e+00
8,10000,2.659559e+00
2,100000,3.435789e+01
4,100000,1.375486e+01
8,100000,1.101640e+01
2,1000000,3.282683e+02
4,1000000,1.209938e+02
8,1000000,9.598084e+01
2,10,2.630698e+00
4,10,2.815821e+00
8,10,2.718421e+00
2,100,2.785360e+00
4,100,1.858075e+00
8,100,1.501765e+00
2,1000,3.170424e+00
4,1000,2.420233e+00
8,1000,2.007737e+00
2,10000,5.168437e+00
4,10000,3.194444e+00
8,10000,2.559929e+00
2,100000,3.432811e+01
4,100000,1.352717e+01
8,100000,1.091377e+01
2,1000000,3.282462e+02
4,1000000,1.206796e+02
8,1000000,9.591173e+01
2,10,2.862720e+00
4,10,2.787924e+00
8,10,2.851147e+00
2,100,2.761977e+00
4,100,1.981468e+00
8,100,1.507417e+00
2,1000,3.371152e+00
4,1000,2.429772e+00
8,1000,1.987087e+00
2,10000,5.119569e+00
4,10000,3.215732e+00
8,10000,2.617923e+00
2,100000,3.413209e+01
4,100000,1.357742e+01
8,100000,1.097527e+01
2,1000000,3.283179e+02
4,1000000,1.209920e+02
8,1000000,1.388019e+02
2,10,2.798782e+00
4,10,2.765818e+00
8,10,2.805067e+00
2,100,3.047044e+00
4,100,1.683359e+00
8,100,1.454698e+00
2,1000,3.346434e+00
4,1000,2.468782e+00
8,1000,1.949331e+00
2,10000,5.126618e+00
4,10000,3.219739e+00
8,10000,2.698826e+00
2,100000,3.548394e+01
4,100000,1.399156e+01
8,100000,1.178347e+01
2,1000000,3.358965e+02
4,1000000,1.250783e+02
8,1000000,1.039028e+02

